Rank;Global Rank;Institution;Country;Sector;Best Country Quartile
4163;8107;Putian University *;CHN;Universities;3
4163;8107;Weifang University of Science and Technology;CHN;Universities;2
4163;8107;Kogakuin University;JPN;Universities;1
4163;8107;TED University;TUR;Universities;4
4167;8111;Moscow Power Engineering Institute - Technical University;RUS;Universities;1
4167;8111;Jain University;IND;Universities;2
4167;8111;Yibin University;CHN;Universities;4
4167;8111;Universidad Nacional de la Patagonia San Juan Bosco;ARG;Universities;3
4167;8111;Islamic Azad University, Shahr-e-Ray;IRN;Universities;1
4167;8111;Jai Narain Vyas University;IND;Universities;3
4173;8117;Universidad Nacional de Chimborazo;ECU;Universities;3
4174;8118;D. Serikbayev East Kazakhstan State Technical University;KAZ;Universities;2
4174;8118;Guizhou Education University;CHN;Universities;3
4174;8118;The College of New Jersey;USA;Universities;3
4174;8118;Institute of Chemical Technology, Mumbai;IND;Universities;1
4174;8118;Universite Mohamed El Bachir El Ibrahimi de Bordj Bou Arreridj;DZA;Universities;1
4179;8123;Hemwati Nandan Bahuguna Garhwal University;IND;Universities;1
4179;8123;Xijing University;CHN;Universities;4
4179;8123;Inner Mongolia University of Science and Technology;CHN;Universities;3
4179;8123;Cherepovets State University;RUS;Universities;3
4179;8123;PSG College of Arts and Science;IND;Universities;2
4179;8123;Shenzhen Institute of Information Technology;CHN;Universities;1
4179;8123;Nagaoka University of Technology;JPN;Universities;2
4179;8123;Lishui University;CHN;Universities;4
4187;8131;Mahatma Gandhi University;IND;Universities;1
4187;8131;The New School;USA;Universities;2
4187;8131;Universidade do Estado de Minas Gerais;BRA;Universities;3
4187;8131;Drake University;USA;Universities;3
4187;8131;Ufa University of Science and Technology;RUS;Universities;2
4192;8137;Elon University;USA;Universities;2
4192;8137;Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara;BRA;Universities;1
4192;8137;Universite Kasdi Merbah Ouargla;DZA;Universities;1
4192;8137;University of Wisconsin, Eau Claire;USA;Universities;3
4192;8137;Universite de Boumerdes;DZA;Universities;1
4192;8137;Punjabi University;IND;Universities;2
4192;8137;Universite Badji Mokhtar - Annaba;DZA;Universities;1
4199;8145;Birla Institute of Technology;IND;Universities;2
4199;8145;Shenzhen Technology University;CHN;Universities;2
4199;8145;PLA Rocket Force University of Engineering;CHN;Universities;2
4202;8150;Tianjin Agricultural University;CHN;Universities;3
4202;8150;Universite de Maroua;CMR;Universities;2
4202;8150;Le Quy Don Technical University;VNM;Universities;1
4202;8150;Penza State University;RUS;Universities;2
4206;8155;Universidade Federal do Delta do Parnaiba;BRA;Universities;2
4206;8155;Galgotias University;IND;Universities;2
4206;8155;Universite 8 mai 1945 Guelma;DZA;Universities;2
4206;8155;Kuwait College of Science and Technology;KWT;Universities;3
4206;8155;Quanzhou Normal University;CHN;Universities;2
4206;8155;Hindustan Institute of Technology and Science;IND;Universities;3
4212;8162;Universite de Bejaia;DZA;Universities;1
4212;8162;National Formosa University;TWN;Universities;3
4212;8162;Perm State University;RUS;Universities;1
4212;8162;Changchun University of Science and Technology;CHN;Universities;2
4212;8162;Abubakar Tafawa Balewa University;NGA;Universities;2
4217;8167;Jerusalem College of Technology - Lev Academic Center;ISR;Universities;2
4217;8167;Sirnak University;TUR;Universities;4
4217;8167;Dezhou University;CHN;Universities;3
4217;8167;Al Akhawayn University;MAR;Universities;1
4217;8167;University of Kerala;IND;Universities;1
4217;8167;Shanghai Polytechnic University;CHN;Universities;3
4223;8176;Bharati Vidyapeeth Deemed University;IND;Universities;1
4223;8176;Quinnipiac University;USA;Universities;2
4223;8176;Toyota Technological Institute, Japan;JPN;Universities;1
4223;8176;Henan University of Animal Husbandry and Economy;CHN;Universities;3
4227;8182;University of St. Thomas;USA;Universities;2
4227;8182;Minnan Normal University;CHN;Universities;3
4229;8185;Pandit Ravishankar Shukla University;IND;Universities;1
4229;8185;Mapua University;PHL;Universities;1
4231;8187;Tianjin Chengjian University;CHN;Universities;3
4231;8187;Universite de Bechar;DZA;Universities;2
4231;8187;Zewail City of Science and Technology;EGY;Universities;1
4234;8192;Mohan Lal Sukhadia University;IND;Universities;2
4234;8192;Universite Sorbonne Nouvelle, Paris 3 *;FRA;Universities;3
4234;8192;Namibia University of Science and Technology;NAM;Universities;3
4237;8197;Forman Christian College University;PAK;Universities;2
4237;8197;Universite Abou Bekr Belkaid Tlemcen;DZA;Universities;1
4237;8197;Instituto Federal de Educacao, Ciencia e Tecnologia Espirito Santo;BRA;Universities;2
4237;8197;Guangdong University of Finance;CHN;Universities;3
4237;8197;Adelphi University;USA;Universities;2
4237;8197;Dr BR Ambedkar National Institute of Technology;IND;Universities;2
4243;8204;Yichun University;CHN;Universities;3
4243;8204;Joongbu University;KOR;Universities;3
4245;8207;Metropolitan State University;USA;Universities;3
4245;8207;University of Danang;VNM;Universities;1
4247;8210;Moscow Polytechnic University;RUS;Universities;2
4247;8210;Binzhou University;CHN;Universities;3
4247;8210;Universite Hassiba BenBouali de Chlef;DZA;Universities;1
4247;8210;Norfolk State University;USA;Universities;4
4247;8210;Universite Mohamed Boudiaf - M'sila;DZA;Universities;2
4247;8210;BS Abdur Rahman Crescent Institute of Science and Technology;IND;Universities;2
4247;8210;Hebei Normal University of Science and Technology;CHN;Universities;4
4254;8217;Utsunomiya University;JPN;Universities;3
4254;8217;Pittsburg State University;USA;Universities;2
4254;8217;Huizhou University;CHN;Universities;3
4254;8217;Anyang Normal University;CHN;Universities;3
4258;8221;Allahabad University;IND;Universities;1
4258;8221;Henan University of Urban Construction;CHN;Universities;3
4258;8221;Universidade Catolica Dom Bosco;BRA;Universities;1
4258;8221;German University in Cairo;EGY;Universities;1
4258;8221;Shenyang Normal University;CHN;Universities;3
4263;8228;Florida Gulf Coast University;USA;Universities;3
4263;8228;Bursa Technical University;TUR;Universities;2
4265;8230;University of Central Oklahoma;USA;Universities;3
4265;8230;Instituto Piaget  - Cooperativa para o Desenvolvimento Humano, Integral e Ecológico, CRL;PRT;Universities;4
4267;8233;Loyola College;IND;Universities;1
4267;8233;Beijing Wuzi University;CHN;Universities;3
4269;8236;Jilin Normal University;CHN;Universities;2
4269;8236;Ryazan State Medical University;RUS;Universities;3
4269;8236;Malayer University;IRN;Universities;3
4269;8236;Gumushane University;TUR;Universities;4
4273;8240;Xiamen University of Technology;CHN;Universities;2
4273;8240;Manhattan College;USA;Universities;3
4275;8245;Eastern Michigan University;USA;Universities;3
4275;8245;Ming Hsin University of Science and Technology;TWN;Universities;4
4275;8245;Universidad de Ciencias Medicas de La Habana *;CUB;Universities;1
4275;8245;Universite Mohamed Khider de Biskra;DZA;Universities;2
4279;8250;Zhoukou Normal University;CHN;Universities;3
4280;8252;Hainan Tropical Ocean University;CHN;Universities;3
4280;8252;Universite Amar Telidji de Laghouat;DZA;Universities;2
4282;8255;Hansung University;KOR;Universities;3
4283;8257;Gandhigram Rural Institute;IND;Universities;1
4284;8259;Chelyabinsk State University;RUS;Universities;3
4285;8260;Dalian Minzu University;CHN;Universities;2
4286;8264;Toyama Prefectural University;JPN;Universities;1
4286;8264;University of Michigan, Flint;USA;Universities;3
4286;8264;University of Kalyani;IND;Universities;2
4286;8264;Kharkiv National University of Radio Electronics;UKR;Universities;1
4290;8269;Pacific National University;RUS;Universities;2
4290;8269;Sher-e-Kashmir University of Agricultural Sciences and Technology-Jammu;IND;Universities;2
4290;8269;University of Lucknow;IND;Universities;1
4290;8269;Visvesvaraya National Institute of Technology;IND;Universities;2
4294;8273;Islamic Azad University, Central Tehran Branch;IRN;Universities;3
4294;8273;Guru Angad Dev Veterinary and Animal Sciences University;IND;Universities;2
4294;8273;Xiangnan University *;CHN;Universities;4
4294;8273;Rajasthan Technical University;IND;Universities;3
4294;8273;Shaoyang University;CHN;Universities;3
4299;8278;Dalian Jiaotong University;CHN;Universities;3
4299;8278;Panzhihua University;CHN;Universities;4
4299;8278;National University of Tainan;TWN;Universities;3
4302;8283;Hunan Institute of Science and Technology;CHN;Universities;1
4302;8283;Universidad Autonoma de Baja California Sur;MEX;Universities;3
4302;8283;Guru Jambheshwar University of Science and Technology;IND;Universities;2
4305;8287;The University of Suwon;KOR;Universities;3
4306;8289;Jaypee Institute of Information Technology;IND;Universities;1
4306;8289;Rollins College;USA;Universities;3
4306;8289;Vasyl' Stus Donetsk National University;UKR;Universities;3
4306;8289;Islamic Azad University, Arak Branch;IRN;Universities;1
4310;8295;National Defense University;TWN;Universities;2
4310;8295;Islamic Azad University, Varamin;IRN;Universities;3
4310;8295;University of Tampa;USA;Universities;3
4313;8299;Zhongyuan University of Technology;CHN;Universities;2
4313;8299;Novosibirsk State Technical University;RUS;Universities;1
4313;8299;Azerbaycan Tibb Universiteti;AZE;Universities;2
4316;8302;University of Northern Iowa;USA;Universities;2
4316;8302;Indiana University of Pennsylvania;USA;Universities;3
4316;8302;Soran University;IRQ;Universities;1
4319;8306;University of Sistan and Baluchestan;IRN;Universities;2
4319;8306;Universidad Autonoma de Tlaxcala;MEX;Universities;3
4319;8306;Chuvash State University;RUS;Universities;2
4319;8306;Hamedan University of Technology;IRN;Universities;1
4323;8310;Osmania University *;IND;Universities;1
4324;8311;Hefei University;CHN;Universities;2
4324;8311;University of Calicut;IND;Universities;1
4324;8311;Bilecik Seyh Edebali University;TUR;Universities;3
4324;8311;Al-Nisour University College;IRQ;Universities;4
4328;8316;Thiagarajar College of Engineering;IND;Universities;1
4328;8316;Vels Institute of Science Technology and Advanced Studies;IND;Universities;3
4330;8319;Universite de Jendouba;TUN;Universities;1
4330;8319;Tunku Abdul Rahman University College;MYS;Universities;1
4332;8321;Lebanese French University;IRQ;Universities;2
4332;8321;Taiyuan Normal University;CHN;Universities;4
4334;8325;Lunghwa University of Science and Technology;TWN;Universities;3
4334;8325;Fairleigh Dickinson University;USA;Universities;2
4334;8325;Sam Houston State University;USA;Universities;2
4334;8325;University of Mauritius;MUS;Universities;1
4334;8325;University of the Philippines Visayas;PHL;Universities;2
4339;8331;MIT World Peace University;IND;Universities;2
4339;8331;Deen Dayal Upadhyay Gorakhpur University;IND;Universities;2
4341;8334;Hochschule Karlsruhe - Technik und Wirtschaft;DEU;Universities;3
4341;8334;Liberty University;USA;Universities;2
4341;8334;Nanjing Institute of Technology;CHN;Universities;2
4341;8334;Hengyang Normal University;CHN;Universities;2
4341;8334;Loyola University Maryland;USA;Universities;3
4341;8334;Harbin University of Commerce;CHN;Universities;3
4347;8340;Walden University;USA;Universities;2
4347;8340;Cooperativa de Ensino Superior Politecnico e Universitario;PRT;Universities;2
4347;8340;Tongren University;CHN;Universities;2
4347;8340;Long Island University;USA;Universities;3
4347;8340;St Petersburg State University of Aerospace Instrumentation;RUS;Universities;2
4352;8345;Shanxi Datong University *;CHN;Universities;3
4353;8346;Academic College of Tel Aviv-Yaffo;ISR;Universities;3
4353;8346;Instituto Politecnico de Lisboa;PRT;Universities;2
4353;8346;University of Hartford;USA;Universities;3
4353;8346;Shandong JiaoTong University;CHN;Universities;2
4353;8346;Tezpur University;IND;Universities;1
4358;8353;South Asian University;IND;Universities;2
4358;8353;Tinbergen Institute;NLD;Universities;4
4360;8355;Shaanxi University of Technology;CHN;Universities;3
4360;8355;Changchun Normal University;CHN;Universities;4
4360;8355;The Citadel;USA;Universities;3
4360;8355;Farhangian University;IRN;Universities;2
4364;8361;Seikei University;JPN;Universities;3
4365;8363;Baoji University of Arts and Sciences;CHN;Universities;4
4365;8363;Jinggangshan University *;CHN;Universities;3
4367;8367;University of Wisconsin - LaCrosse;USA;Universities;3
4368;8372;Xinxiang University;CHN;Universities;3
4368;8372;Vali-e-Asr University;IRN;Universities;3
4370;8375;Universite des Sciences et de la Technologie Houari Boumediene;DZA;Universities;1
4370;8375;Indiana University - Purdue University at Fort Wayne;USA;Universities;3
4370;8375;Hexi University *;CHN;Universities;4
4370;8375;Madan Mohan Malaviya University Of Technology;IND;Universities;2
4374;8381;Osaka Electro-Communication University;JPN;Universities;3
4375;8384;Trinity College, Hartford;USA;Universities;3
4375;8384;Kyoto Institute of Technology;JPN;Universities;2
4375;8384;Faculte des Sciences de Bizerte;TUN;Universities;3
4375;8384;Southern Illinois University Edwardsville;USA;Universities;3
4375;8384;Tambov State Technical University;RUS;Universities;2
4380;8391;Indian Institute of Engineering Science and Technology, Shibpur;IND;Universities;1
4381;8392;Ecole Nationale des Sciences Appliquees de Agadir;MAR;Universities;3
4382;8395;Jawaharlal Nehru Technological University, Hyderabad;IND;Universities;1
4382;8395;Centro Federal de Educacao Tecnologica de Minas Gerais;BRA;Universities;1
4382;8395;Lingnan Normal University;CHN;Universities;2
4382;8395;Akita Prefectural University;JPN;Universities;2
4382;8395;Hanshan Normal University;CHN;Universities;4
4387;8400;Chongqing University of Science and Technology;CHN;Universities;2
4387;8400;Jahrom University;IRN;Universities;4
4387;8400;Asia Pacific University of Technology and Innovation;MYS;Universities;2
4387;8400;Guizhou Institute of Technology;CHN;Universities;4
4387;8400;Manipur University;IND;Universities;2
4392;8405;Shivaji University;IND;Universities;2
4392;8405;Missouri State University;USA;Universities;3
4394;8409;Yulin University;CHN;Universities;3
4394;8409;Escuela Nacional de Antropologia e Historia;MEX;Universities;3
4394;8409;Chiba Institute of Technology;JPN;Universities;3
4394;8409;Suffolk University;USA;Universities;3
4394;8409;University of Bahrain;BHR;Universities;1
4399;8414;College of the Holy Cross;USA;Universities;3
